    Time;     r;   tn;    t;   tx
19521119;   0.0;  2.2;  4.5;  7.5
19521120;   1.1;  6.0;  6.6;  7.5
19521121;   5.3;  5.4;  6.5;  7.7
19521122;   0.0;  1.8;  4.0;  7.5
19521123;   0.0;  0.0;  4.6;  8.5
19521124;   0.0; -1.2;  2.6;  8.0
19521125;   5.0; -0.4;  2.7;  4.6
19521126;  15.3;  1.9;  2.2;  4.1
19521127;   0.0;  0.5;  2.7;  5.1
19521128;   0.0;  3.6;  5.9; 11.3
19521129;   0.0;  4.2;  7.1; 11.7
19521130;   0.0;  4.5;  5.2;  7.8
19521201;   4.7;  2.8;  4.0;  5.6
19521202;   1.0; -0.2;  0.6;  2.8
19521203;   0.0; -1.9; -0.4;  0.6
19521204;   0.3;  0.4;  0.8;  2.0
19521205;   0.0; -3.2; -1.7;  1.0
19521206;   2.0; -3.6; -2.5; -1.6
19521207;   0.0; -3.5; -2.6; -1.2
19521208;   0.0; -4.6; -2.7; -0.8
19521209;   0.0; -4.8; -3.4; -1.6
19521210;   0.0; -4.8; -4.1; -3.1
19521211;   0.0; -4.8; -2.2; -1.0
19521212;   0.0; -2.5; -0.6;  1.6
19521213;  11.0;  0.0;  4.6;  8.2
19521214;  10.9;  2.6;  3.9;  7.6
19521215;  11.1;  3.2;  6.6; 12.2
19521216;   0.5;  0.5;  1.1;  5.2
19521217;  24.8; -4.5; -0.8;  1.2
19521218;   0.0;  0.3;  0.9;  1.5
19521219;   0.0; -0.9;  1.2;  2.6
19521220;   0.0; -0.1;  0.8;  3.6
19521221;   0.5; -2.8;  1.0;  3.0
19521222;   0.0;  1.4;  2.4;  4.0
19521223;   0.0; -0.6;  0.7;  3.1
19521224;   0.0; -3.0; -1.1;  3.4
19521225;   0.5; -3.9; -2.1;  0.7
19521226;   0.0; -1.2; -0.1;  1.0
19521227;   5.5; -1.7; -0.7;  0.2
19521228;   4.7;  0.0;  0.6;  1.3
19521229;  11.4;  0.3;  1.1;  1.8
19521230;   0.4;  0.6;  1.3;  2.4
19521231;   9.4;  0.6;  1.9;  3.8
19530101;   5.3;  1.2;  5.7;  9.5
19530102;   1.8;  2.1;  3.7;  6.9
19530103;   0.0;  0.2;  1.7;  4.0
19530104;   0.0; -1.5;  0.3;  3.0
19530105;   0.0; -3.0; -0.3;  2.9
19530106;   6.4; -1.4;  0.3;  1.6
19530107;   0.0;  0.8;  1.4;  2.0
19530108;   0.2;  1.1;  1.5;  2.3
19530109;   0.3; -1.0;  0.5;  1.8
19530110;   0.0; -0.7;  0.3;  3.0
19530111;   0.0; -1.0; -0.1;  1.1
19530112;   0.2; -2.9; -1.8; -0.6
19530113;   0.0; -4.9; -3.3; -2.0
19530114;   0.0; -3.5; -2.9; -1.3
19530115;   0.0; -4.5; -3.3; -0.7
19530116;   0.0; -7.0; -4.0; -0.7
19530117;   0.0; -4.7; -2.4; -0.6
19530118;   0.0; -4.2; -3.8; -2.1
19530119;   5.3; -4.8; -2.2;  1.2
19530120;   0.0; -3.5; -2.0;  0.7
19530121;   0.0;-10.4; -5.1; -1.0
19530122;   0.0; -6.0; -2.0;  0.4
19530123;   0.0; -3.5; -0.7;  2.6
19530124;   0.0; -1.0; -0.2;  2.7
19530125;   0.0; -5.6; -2.2;  1.4
19530126;   0.0; -2.9; -0.2;  1.7
19530127;   0.0; -7.8; -3.7;  1.0
19530128;   0.2; -4.3; -0.6;  2.5
19530129;   0.0; -2.5;  2.3;  9.1
19530130;   0.0; -0.4;  3.2; 10.0
19530131;   1.2; -0.5;  3.2;  8.5
19530201;   0.0;  0.5;  2.0;  4.8
19530202;   0.0; -1.1;  1.1;  3.4
19530203;   2.2; -0.4;  0.7;  2.1
19530204;   0.0; -2.4; -0.9;  1.4
19530205;   0.0; -4.1; -0.9;  4.0
19530206;   0.0; -3.5; -1.1;  2.2
19530207;   0.0; -3.0; -1.3;  2.1
19530208;   0.0; -5.6; -4.5; -1.6
19530209;   0.0; -9.5; -4.9; -0.5
19530210;   0.0; -6.5; -0.8;  4.3
19530211;   9.2;  0.3;  1.4;  2.3
19530212;   0.0;  0.0;  0.9;  2.7
19530213;   0.0;  0.2;  0.8;  1.7
19530214;   0.0; -0.5;  0.6;  3.0
19530215;   0.2; -1.2;  0.1;  1.6
19530216;   0.0; -5.0; -3.2;  0.3
19530217;   0.0; -4.4; -2.5; -0.3
19530218;   0.0; -6.1; -0.7;  5.1
19530219;   0.0; -1.5;  2.7;  9.6
19530220;   0.0;  0.4;  4.6; 11.6
19530221;   0.0;  0.0;  4.8; 12.2
19530222;   0.2;  1.6;  7.2; 12.6
19530223;   0.0;  3.3;  8.9; 14.2
19530224;   0.0;  0.9;  6.8; 12.6
19530225;   0.0;  1.4;  5.0;  9.4
19530226;   0.0;  0.2;  2.8;  6.9
19530227;   0.0; -2.2;  3.0;  9.1
19530228;   2.3;  1.8;  6.2; 11.0
19530301;   0.2;  1.5;  3.5;  6.3
19530302;   0.0; -0.4;  2.9;  8.4
19530303;   0.0; -2.3;  5.6; 14.5
19530304;   8.3;  3.1;  5.5;  9.7
19530305;   0.3;  3.6;  4.9;  9.1
19530306;   0.0; -1.2;  2.0;  6.7
19530307;   0.1; -1.2;  5.6; 15.6
19530308;   0.0;  1.8;  2.5;  9.8
19530309;   0.0; -2.9;  1.5;  5.6
19530310;   0.0; -0.6;  2.4;  7.0
19530311;   0.0;  0.0;  2.8;  7.0
19530312;   0.0; -2.7;  1.9;  6.3
19530313;   8.3; -5.6; -2.1;  2.5
19530314;   0.0; -6.8; -2.6;  0.0
19530315;   0.0; -7.2; -1.7;  3.5
19530316;   0.0; -5.9;  1.7;  8.8
19530317;   0.0; -0.8;  4.8; 11.0
19530318;   0.0; -0.5;  3.9;  8.8
19530319;   0.0; -1.0;  4.7; 11.6
19530320;   0.0; -0.8;  6.9; 15.1
19530321;   0.0;  0.4;  8.6; 16.1
19530322;   0.0;  2.3;  8.3; 15.0
19530323;   0.0;  0.6;  8.2; 16.5
19530324;   0.0;  1.7; 10.0; 18.3
19530325;   0.0;  1.8; 10.5; 19.7
19530326;   0.0;  4.2; 11.8; 20.3
19530327;   0.9;  6.2; 11.7; 19.1
19530328;   0.0;  6.4;  9.9; 13.9
19530329;   0.0;  5.0; 11.6; 18.6
19530330;   0.0;  5.0; 13.3; 21.7
19530331;   0.0;  9.4; 14.6; 21.0
19530401;   0.0;  9.6; 10.3; 17.6
19530402;   0.0;  3.5; 11.3; 19.2
19530403;   0.0;  6.2; 14.4; 22.1
19530404;   0.0; 11.5; 16.1; 21.7
19530405;   0.0;  8.9; 15.9; 25.4
19530406;   0.0; 10.5; 15.7; 21.4
19530407;   0.0; 11.9; 13.8; 17.4
19530408;   0.0;  9.2; 12.0; 16.3
19530409;   0.5;  8.0; 13.3; 18.3
19530410;  10.0; 10.7; 13.2; 17.0
19530411;   2.3;  7.0; 10.1; 12.6
19530412;   0.0;  7.1;  8.2; 11.8
19530413;   0.0;  3.0;  9.1; 15.0
19530414;   0.0;  4.8; 10.9; 16.7
19530415;   0.0;  8.7; 13.4; 18.0
19530416;   0.4;  9.2; 11.4; 15.6
19530417;   0.8;  7.5;  9.0; 12.3
19530418;   0.0;  6.8; 11.7; 17.6
19530419;   0.0;  6.5; 13.3; 19.7
19530420;   0.0;  8.6; 13.1; 18.1
19530421;   0.0;  6.4;  9.6; 13.7
19530422;   0.0;  3.0; 11.1; 18.7
19530423;   1.5;  4.5; 11.6; 18.0
19530424;   0.0;  9.0; 13.6; 19.8
19530425;   0.8;  7.2; 13.0; 22.5
19530426;   0.0;  7.4; 13.6; 21.4
19530427;   6.0; 10.5; 14.4; 18.4
19530428;   6.1; 10.6; 13.4; 20.2
19530429;   3.2;  7.2; 10.8; 14.6
19530430;   6.7;  8.0;  9.6; 12.1
19530501;   0.0;  7.9; 12.5; 17.3
19530502;   0.0;  6.6; 13.9; 20.4
19530503;   0.0;  9.8; 17.0; 24.0
19530504;   0.5;  9.8; 16.3; 24.0
19530505;   4.9;  9.5; 13.2; 17.3
19530506;   0.3;  9.5; 11.8; 16.5
19530507;   3.5;  6.7; 11.2; 16.4
19530508;   3.6;  5.5;  8.5; 12.4
19530509;   0.3;  1.8;  6.9; 12.5
19530510;   6.0;  3.0;  6.1; 13.8
19530511;   0.0;  0.1;  6.9; 13.5
19530512;   1.1;  2.2; 10.7; 17.4
19530513;   3.7;  7.7;  9.7; 13.7
19530514;   1.6;  4.6; 12.1; 18.3
19530515;   0.0;  7.7; 13.9; 20.0
19530516;   0.0;  8.9; 16.9; 24.0
19530517;   0.1; 11.5; 19.0; 26.5
19530518;   0.0; 14.5; 21.0; 29.0
19530519;   0.0; 16.7; 21.3; 25.5
19530520;   0.1; 17.2; 20.4; 24.8
19530521;   0.7; 16.9; 20.5; 25.8
19530522;   0.0; 13.3; 16.8; 20.3
19530523;   0.0; 12.7; 19.5; 25.7
19530524;   0.0; 16.3; 23.0; 29.4
19530525;   0.0; 17.1; 23.5; 29.4
19530526;   0.0; 16.7; 22.3; 28.0
19530527;  25.8; 16.0; 20.0; 25.6
19530528;  23.7; 12.7; 13.9; 18.4
19530529;   0.0;  9.2; 13.7; 18.3
19530530;   8.0;  9.2; 12.3; 15.2
19530531;   2.5; 10.0; 11.3; 12.8
19530601;   0.0; 10.8; 13.9; 17.4
19530602;   3.8;  7.6; 14.9; 21.0
19530603;   0.1; 10.7; 14.0; 17.7
19530604;   0.2; 10.0; 14.6; 19.8
19530605;   1.8;  8.7; 15.7; 20.9
19530606;   0.0; 13.7; 17.2; 21.1
19530607;   0.0; 12.9; 19.0; 24.5
19530608;   0.6; 17.0; 22.9; 28.6
19530609;   4.2; 20.0; 22.7; 28.0
19530610;   0.0; 14.4; 19.8; 24.0
19530611;   1.5; 16.0; 19.4; 23.5
19530612;  67.9; 15.6; 16.8; 19.4
19530613;   0.0; 14.4; 18.2; 22.2
19530614;   0.0; 16.6; 20.0; 24.9
19530615;   0.3; 16.6; 19.6; 24.6
19530616;   1.4; 15.3; 19.5; 24.3
19530617;   0.0; 14.7; 20.3; 25.7
19530618;   0.3; 15.2; 21.8; 28.1
19530619;   0.0; 17.4; 20.3; 24.3
19530620;   0.0; 16.1; 21.8; 27.5
19530621;   0.4; 16.2; 21.9; 27.2
19530622;   3.5; 16.7; 22.5; 30.0
19530623;   0.0; 17.2; 22.9; 28.3
19530624;   0.0; 17.4; 23.6; 29.4
19530625;  13.9; 18.8; 24.0; 30.0
19530626;   1.0; 16.9; 22.1; 26.9
19530627;   0.3; 16.7; 21.3; 26.8
19530628;  15.2; 16.1; 19.4; 26.0
19530629;   0.0; 16.4; 19.9; 24.5
19530630;   0.0; 15.1; 20.8; 26.2
19530701;   0.2; 17.0; 22.4; 27.6
19530702;   1.9; 19.2; 21.5; 24.6
19530703;  18.0; 16.4; 20.2; 27.4
19530704;   0.0; 15.9; 21.8; 27.1
19530705;   0.4; 18.4; 21.6; 27.1
19530706;   0.0; 18.8; 21.5; 26.1
19530707;   0.0; 15.6; 22.6; 28.8
19530708;   0.0; 17.5; 24.6; 31.0
19530709;   0.7; 18.4; 25.0; 30.9
19530710;   1.9; 18.4; 22.2; 29.1
19530711;   3.7; 14.0; 16.0; 19.5
19530712;   0.0; 11.5; 18.4; 23.7
19530713;   1.7; 14.6; 17.7; 22.0
19530714;  18.0; 14.2; 20.1; 26.0
19530715;   1.5; 14.3; 19.7; 24.3
19530716;   0.0; 15.7; 20.9; 26.5
19530717;   0.0; 16.3; 23.3; 31.5
19530718;   0.0; 17.7; 25.2; 31.5
19530719;   2.3; 14.3; 20.4; 28.3
19530720;   0.0; 11.0; 18.5; 24.6
19530721;   0.0; 13.0; 21.0; 27.6
19530722;   0.0; 15.6; 22.8; 29.0
19530723;   0.0; 18.3; 24.8; 31.3
19530724;   0.0; 20.0; 22.8; 27.3
19530725;   0.0; 15.3; 22.4; 29.3
19530726;   0.0; 15.6; 23.4; 31.0
19530727;   0.0; 17.9; 25.1; 32.0
19530728;   0.0; 19.8; 23.8; 28.6
19530729;   2.9; 18.7; 23.8; 29.0
19530730;  16.9; 17.7; 23.7; 29.2
19530731;   0.0; 14.1; 18.0; 25.4
19530801;   0.0; 11.8; 18.2; 25.0
19530802;   5.3; 14.0; 15.2; 19.6
19530803;  13.8; 14.4; 16.1; 18.7
19530804;   0.0; 13.6; 17.1; 20.3
19530805;   0.0; 12.4; 18.1; 24.5
19530806;   0.0; 13.7; 15.0; 19.7
19530807;   0.2; 10.5; 15.5; 22.9
19530808;   0.0;  9.3; 16.5; 24.5
19530809;   0.0; 12.7; 18.5; 24.5
19530810;   0.0; 14.2; 20.0; 26.2
19530811;   0.0; 13.1; 20.1; 28.3
19530812;   0.0; 14.3; 21.2; 28.7
19530813;   0.0; 14.7; 22.6; 29.9
19530814;   0.0; 15.9; 21.8; 27.9
19530815;   0.0; 13.6; 21.1; 28.5
19530816;   0.0; 14.9; 21.7; 29.3
19530817;   0.0; 16.1; 21.6; 27.9
19530818;   0.0; 15.9; 21.6; 28.3
19530819;   0.0; 14.7; 22.1; 29.0
19530820;   0.0; 15.1; 22.2; 30.0
19530821;   0.5; 16.0; 23.4; 30.4
19530822;  18.4; 13.4; 16.6; 25.4
19530823;   0.0; 12.6; 15.9; 20.0
19530824;   0.0; 12.6; 17.2; 22.4
19530825;   0.0; 10.2; 18.5; 27.0
19530826;   5.6; 13.8; 19.6; 24.7
19530827;   7.6; 14.3; 15.6; 20.4
19530828;   0.3; 14.3; 15.6; 17.9
19530829;   0.0; 11.8; 16.6; 22.6
19530830;   0.0; 10.4; 18.5; 26.3
19530831;   0.0; 13.1; 20.2; 28.2
19530901;   0.0; 15.5; 21.9; 29.0
19530902;   0.0; 15.6; 21.8; 29.3
19530903;   0.0; 17.1; 22.7; 30.2
19530904;   0.0; 17.0; 20.5; 26.2
19530905;   0.8; 14.8; 18.3; 24.7
19530906;   0.0; 11.9; 15.4; 21.2
19530907;   0.0;  8.2; 13.4; 20.3
19530908;   0.0;  5.2; 13.2; 21.3
19530909;   0.0;  7.9; 17.6; 27.6
19530910;  28.7; 13.2; 17.8; 26.5
19530911;   0.2; 10.7; 13.2; 15.4
19530912;   0.0;  8.4; 14.1; 20.2
19530913;   0.0; 12.0; 15.0; 21.0
19530914;   0.0;  8.5; 13.1; 17.6
19530915;   0.0;  5.0; 11.9; 20.3
19530916;   0.0; 11.1; 15.7; 19.7
19530917;   0.0; 13.3; 18.4; 24.7
19530918;   0.0; 11.4; 17.5; 23.7
19530919;   0.0; 14.2; 20.0; 24.8
19530920;   1.2; 15.4; 19.0; 24.0
19530921;   0.2; 14.4; 16.3; 20.8
19530922;   0.3; 10.7; 13.5; 18.4
19530923;   0.0;  9.4; 13.6; 16.9
19530924;   0.0; 13.5; 19.2; 26.2
19530925;   1.6; 15.1; 19.2; 25.0
19530926;   0.0; 15.9; 18.9; 23.9
19530927;   0.0; 16.0; 20.2; 26.0
19530928;   0.0; 16.7; 21.0; 27.0
19530929;  56.7; 16.7; 19.5; 26.6
19530930;   5.0; 12.5; 14.8; 17.8
19531001;   0.0; 13.7; 16.5; 20.1
19531002;   0.0; 12.7; 17.1; 23.5
19531003;   0.0; 12.0; 16.8; 24.2
19531004;  13.5; 12.7; 16.3; 22.2
19531005;   0.2; 10.9; 12.9; 18.0
19531006;   0.0;  4.6; 10.3; 15.9
19531007;   0.2;  5.9;  8.8; 13.3
19531008;   0.0;  4.7;  8.7; 13.6
19531009;   0.0;  4.9;  8.1; 13.6
19531010;   0.0;  1.5;  7.2; 13.8
19531011;   0.0;  2.7;  8.3; 15.9
19531012;   0.0;  6.2; 10.2; 15.0
19531013;   0.0;  9.7; 12.2; 16.6
19531014;   0.0; 10.4; 14.7; 20.7
19531015;   0.0; 12.0; 15.6; 20.7
19531016;   0.0; 14.6; 18.7; 25.6
19531017;   0.0; 13.8; 17.6; 24.5
19531018;   0.0; 13.6; 18.5; 24.7
19531019;   0.0; 15.0; 17.7; 21.7
19531020;  10.3; 15.0; 16.2; 18.3
19531021;   1.0; 10.8; 12.1; 15.4
19531022;   0.0;  8.6; 12.0; 16.3
19531023;   0.0;  5.4;  9.8; 14.0
19531024;   1.5;  9.5; 11.3; 14.5
19531025;   0.0;  7.4; 11.9; 16.7
19531026;   0.1; 11.6; 14.3; 19.3
19531027;   0.0; 11.4; 14.9; 20.2
19531028;   0.0;  9.8; 12.8; 17.4
19531029;   0.0;  9.0; 10.7; 13.4
19531030;   4.2;  8.6; 10.0; 13.4
19531031;   0.6;  3.8;  8.5; 14.0
19531101;   0.0;  6.9;  7.7;  8.7
19531102;   0.0;  4.1;  5.9;  7.8
19531103;   5.4;  3.0;  5.5;  8.7
19531104;   0.0;  4.2;  6.8;  9.1
19531105;   1.9;  6.5;  7.5;  8.6
19531106;   3.9;  7.5;  8.0;  8.6
19531107;   0.2;  7.5;  8.2;  9.1
19531108;   0.0;  6.7;  7.3;  9.5
19531109;   0.0;  3.0;  6.2;  8.6
19531110;   0.0;  2.4;  4.9;  8.6
19531111;   0.0;  1.8;  4.7;  5.6
19531112;   0.0;  3.6;  4.8;  6.5
19531113;   0.0;  1.2;  3.7;  7.8
19531114;   0.0; -3.6;  2.8; 10.7
19531115;   0.0; -1.0;  4.0;  9.5
19531116;   0.0;  3.4;  6.6; 10.2
19531117;   0.0; -2.5;  0.4;  5.0
19531118;   0.0; -4.5;  0.3;  6.5
19531119;   0.0; -2.3;  1.9;  8.2
19531120;   0.0; -1.5;  3.1;  9.7
19531121;   0.0; -0.1;  4.2; 11.5
19531122;   0.0;  0.6;  6.2; 11.0
19531123;   0.0;  2.0;  6.8; 10.5
19531124;   0.0; -0.3;  1.5;  7.3
19531125;   0.0; -3.9; -1.8;  1.0
19531126;   0.0; -6.7; -2.4;  2.5
19531127;   0.0; -5.5; -1.4;  2.7
19531128;   0.0; -1.5;  1.5;  9.6
19531129;   0.0; -4.6;  0.5;  5.7
19531130;   0.0;  4.0;  6.9; 14.2
19531201;   0.0;  2.1;  6.0; 12.2
19531202;   0.0; -0.4;  5.2; 11.0
19531203;   0.0;  1.1;  3.0;  4.9
19531204;   0.0;  1.2;  2.9;  4.0
19531205;   0.0;  1.4;  2.3;  3.2
19531206;   0.4;  1.4;  3.8;  5.0
19531207;   0.0;  2.5;  3.4;  4.5
19531208;   0.0;  3.4;  3.8;  4.3
19531209;   0.0;  2.9;  3.4;  4.0
19531210;   0.0;  2.4;  3.4;  4.5
19531211;   1.4;  3.5;  4.5;  5.5
19531212;   0.0;  3.7;  4.6;  5.5
19531213;   0.0;  1.2;  2.4;  5.0
19531214;   0.1; -3.0; -0.7;  1.6
19531215;   2.5; -0.5;  0.9;  1.6
19531216;   0.4; -0.5;  0.5;  1.6
19531217;   0.0; -4.0; -2.5;  0.2
19531218;   0.0; -7.0; -3.9; -1.6
19531219;   1.0; -3.2; -2.3; -1.0
19531220;   1.4; -4.0; -2.9; -1.0
19531221;   0.0; -5.2; -3.5; -1.4
19531222;   2.0; -2.4; -1.5; -1.0
19531223;   0.0; -1.6; -0.3;  1.2
19531224;   0.0; -1.7; -0.2;  2.1
19531225;   0.0; -2.4; -0.9;  2.1
19531226;   0.0; -6.5; -3.6; -0.5
19531227;   0.0; -7.1; -5.4; -3.6
19531228;   0.0; -7.4; -2.2;  6.4
19531229;   1.7; -3.7; -1.5;  1.2
19531230;   0.2; -1.0;  0.1;  1.2
19531231;   0.3; -2.5; -2.1;  0.2
19540101;   0.0; -4.0; -3.2; -2.3
19540102;   0.0; -9.0; -7.6; -3.4
19540103;   0.0;-10.5; -7.8; -4.0
19540104;   0.0;-11.4; -9.2; -7.0
19540105;   1.3; -9.0; -6.3; -4.6
19540106;   1.5; -6.4; -5.4; -4.3
19540107;   8.6; -5.5; -3.9; -3.0
19540108;   0.0; -3.8; -3.0; -2.0
19540109;   0.0; -5.0; -4.0;  0.0
19540110;   1.9;-11.6; -6.9; -4.0
19540111;   1.6; -8.6; -6.0; -1.0
19540112;   8.6; -9.1; -4.7; -1.0
19540113;   0.0; -4.2; -1.4;  3.3
19540114;   9.6; -5.2; -3.0;  0.0
19540115;   0.0; -7.1; -4.6; -1.5
19540116;   0.0; -7.0; -1.9;  1.4
19540117;   0.0; -7.0; -1.9;  2.4
19540118;   0.0; -3.3;  1.3;  4.5
19540119;   0.0; -1.7;  0.5;  3.2
19540120;   0.4; -2.1;  2.0;  6.0
19540121;   5.6;  2.0;  2.8;  4.6
19540122;   0.3; -0.9;  0.8;  3.2
19540123;   0.1; -7.4; -6.2;  0.0
19540124;   0.0; -9.8; -8.1; -6.8
19540125;   0.9;-10.9; -8.7; -6.0
19540126;   0.2;-12.8;-11.1; -8.0
19540127;   0.1;-15.2;-14.3;-11.8
19540128;   0.0;-19.3;-15.4;-12.0
19540129;   0.1;-15.6;-11.4; -9.5
19540130;   1.1;-11.5; -8.5; -5.8
19540131;   0.1;-13.6;-12.0; -7.2
19540201;   0.8;-15.1;-12.0; -8.6
19540202;   1.7;-11.3;-10.2; -9.0
19540203;   0.8;-12.6;-10.8; -9.3
19540204;   0.0;-10.0; -8.0; -5.6
19540205;   0.0;-11.5; -9.5; -6.0
19540206;   0.1;-12.0; -9.5; -5.3
19540207;   4.4;-12.6;-11.3; -9.5
19540208;   0.0;-11.3; -7.3; -4.8
19540209;   0.0; -8.4; -6.8; -3.4
19540210;   0.0;-10.7; -8.3; -5.0
19540211;   0.0;-10.6; -6.1; -3.8
19540212;   0.0; -4.2; -0.9;  1.6
19540213;   0.0; -1.1;  0.3;  2.5
19540214;   0.0; -5.6; -2.5;  1.0
19540215;   0.0; -6.7; -3.5;  1.2
19540216;   0.0; -5.0; -1.0;  3.3
19540217;   0.0; -3.3; -1.2;  1.1
19540218;   0.2; -7.6; -6.3; -3.3
19540219;   0.0; -7.6; -6.4; -4.0
19540220;   0.0;-14.1; -9.5; -6.0
19540221;   0.0;-10.1; -7.6; -4.5
19540222;   0.0;-15.1; -8.2; -2.0
19540223;   0.0;-11.6; -7.1; -2.0
19540224;   0.0;-13.7; -6.8;  0.0
19540225;   0.0;-11.8; -6.0;  0.0
19540226;   0.0; -8.4; -1.7;  7.0
19540227;   0.0; -2.6;  3.2;  6.3
19540228;   0.0;  3.0;  6.2; 11.3
19540301;   4.6;  2.2;  4.4;  6.6
19540302;   0.0;  1.5;  3.2;  6.2
19540303;  14.5;  1.1;  1.8;  4.2
19540304;   0.0;  1.5;  6.2; 11.0
19540305;   0.0;  5.0;  8.2; 14.4
19540306;   0.0;  3.6;  5.9;  9.0
19540307;   0.0;  2.4;  4.8;  8.0
19540308;   0.3;  1.8;  4.2;  8.0
19540309;   0.0;  1.2;  2.2;  4.8
19540310;   0.5;  0.6;  4.2;  8.4
19540311;   0.0;  1.8;  3.7;  6.6
19540312;   0.0;  3.3;  5.1;  7.6
19540313;   0.0;  3.8;  6.2;  9.4
19540314;   0.0;  4.4;  6.5; 11.8
19540315;   0.0;  1.0;  3.4;  5.5
19540316;   0.0;  2.3;  4.0;  6.6
19540317;   0.0;  1.9;  5.9; 10.0
19540318;   0.0;  4.4;  8.8; 15.4
19540319;   5.0;  4.5; 10.2; 16.0
19540320;  11.1;  5.6;  7.6; 13.0
19540321;   0.1;  3.2;  6.2;  9.5
19540322;   0.0;  5.0;  6.2;  8.0
19540323;   0.0;  2.7;  6.6; 10.6
19540324;   0.0;  3.0;  8.6; 16.4
19540325;   0.0;  4.0;  9.1; 14.4
19540326;   0.0;  6.9; 11.2; 17.2
19540327;   8.1;  6.4;  8.1; 13.7
19540328;   0.0;  4.3;  7.2; 12.1
19540329;   0.0;  1.4;  7.7; 14.3
19540330;   0.0;  3.3;  9.2; 15.7
19540331;   0.0;  5.3; 10.8; 16.9
19540401;   0.6;  6.6; 11.0; 18.0
19540402;   0.6;  6.0;  9.8; 15.0
19540403;   8.1;  6.8;  9.0; 11.1
19540404;   0.2;  8.6; 11.1; 15.2
19540405;   0.3; 10.0; 14.7; 19.0
19540406;   4.3; 12.6; 13.7; 17.0
19540407;   1.9;  7.8;  9.0; 13.4
19540408;   0.0;  6.0;  8.6; 11.6
19540409;   0.0;  4.4;  6.8;  9.6
19540410;   0.0;  0.8;  4.0;  7.7
19540411;   0.0;  0.0;  5.0;  9.6
19540412;   0.0;  0.9;  5.3; 10.0
19540413;   0.0;  0.7;  8.8; 16.0
19540414;   0.0;  7.0;  9.9; 14.0
19540415;   7.6;  4.5;  8.3; 17.8
19540416;   0.0;  2.8;  5.1;  7.6
19540417;   0.3;  1.0;  4.3;  7.8
19540418;   8.1;  3.5;  4.2;  6.7
19540419;   0.0;  2.0;  5.3;  9.0
19540420;   0.0;  2.6;  6.7; 10.8
19540421;   0.0;  3.0;  7.9; 13.0
19540422;   4.3;  5.0;  9.7; 15.0
19540423;   0.0;  5.9;  9.3; 13.4
19540424;   0.0;  3.5;  8.8; 14.1
19540425;   0.0;  4.0; 11.2; 18.2
19540426;  14.8;  8.2; 11.0; 16.8
19540427;   1.4;  3.5;  5.9;  8.7
19540428;   0.0;  3.8;  7.8; 11.6
19540429;   8.1;  6.7;  8.6; 10.4
19540430;   3.0;  9.4; 11.4; 14.0
19540501;   0.5; 11.0; 13.4; 16.8
19540502;   0.0;  8.6; 14.5; 21.4
19540503;   8.0; 10.0; 15.5; 20.2
19540504;   8.5; 11.0; 13.1; 17.0
19540505;  32.1;  9.0; 11.0; 13.0
19540506;   6.1; 10.0; 11.8; 14.2
19540507;   2.3;  8.8; 10.7; 13.5
19540508;   4.8;  8.6; 10.4; 12.0
19540509;   1.6; 10.2; 13.6; 17.5
19540510;   0.0; 11.5; 16.4; 21.0
19540511;   3.3; 13.0; 16.8; 24.0
19540512;   0.0; 13.3; 17.4; 21.6
19540513;   0.0; 10.2; 13.9; 18.4
19540514;   0.0;  6.4; 10.1; 14.0
19540515;   0.0;  3.8; 11.1; 15.5
19540516;   3.0; 10.8; 13.9; 18.0
19540517;   7.8; 12.0; 13.6; 15.4
19540518;   2.5; 11.9; 15.5; 20.0
19540519;   0.0; 11.4; 13.7; 16.7
19540520;   0.0;  9.6; 13.0; 17.4
19540521;   0.0;  8.8; 13.5; 18.2
19540522;   0.0;  8.8; 14.2; 19.6
19540523;   0.7; 10.4; 16.1; 22.4
19540524;   0.4; 11.0; 16.9; 22.6
19540525;   2.2; 12.0; 16.1; 21.4
19540526;   0.0; 11.6; 19.2; 26.5
19540527;   0.0; 13.6; 20.1; 26.5
19540528;   0.0; 14.7; 19.9; 25.8
19540529;   0.0; 14.8; 20.1; 26.2
19540530;   0.2; 15.5; 19.2; 24.2
19540531;   0.0; 12.0; 18.0; 24.1
19540601;  10.0; 15.4; 17.1; 23.0
19540602;   0.7; 13.8; 16.9; 22.0
19540603;   0.0; 11.7; 18.5; 25.3
19540604;   1.8; 16.6; 19.8; 24.0
19540605;   1.0; 14.7; 16.5; 21.4
19540606;   0.1; 14.0; 18.0; 23.2
19540607;   9.6; 15.6; 16.5; 21.1
19540608;   0.0;  9.8; 17.3; 23.9
19540609;   0.0; 13.2; 20.1; 26.6
19540610;   0.0; 15.9; 22.2; 30.0
19540611;   0.4; 16.0; 19.0; 24.4
19540612;   0.0; 14.8; 19.7; 25.0
19540613;   0.0; 13.0; 20.9; 28.1
19540614;   0.0; 17.7; 23.0; 29.0
19540615;  13.7; 15.2; 19.9; 26.6
19540616;  14.5; 14.6; 16.0; 22.2
19540617;   1.1; 15.8; 19.5; 24.0
19540618;   6.2; 17.6; 20.7; 24.2
19540619;   6.9; 17.0; 20.2; 27.2
19540620;   2.0; 17.5; 22.5; 28.0
19540621;   0.3; 17.0; 23.1; 30.0
19540622;   0.0; 18.6; 24.1; 30.0
19540623;   0.0; 20.0; 24.3; 28.8
