    Time;     r;   tn;    t;   tx
19760211;   0.1;-14.3; -9.2; -2.8
19760212;   0.0;-10.2; -7.3; -2.9
19760213;   0.2; -8.5; -4.8; -2.7
19760214;   0.0; -2.7;  2.4;  7.9
19760215;   0.0; -1.8;  2.8;  8.4
19760216;   0.0;  0.6;  3.5;  8.6
19760217;   0.0; -1.2;  1.6;  6.4
19760218;   0.0; -3.2; -0.3;  6.7
19760219;   0.0; -5.6; -2.6;  2.8
19760220;   0.0; -5.2;  0.9;  8.3
19760221;   0.0; -3.9;  1.5;  9.6
19760222;   0.0; -4.3; -2.5;  2.0
19760223;   0.0; -5.2; -2.7;  1.4
19760224;   0.0; -2.7;  0.3;  2.3
19760225;   0.0; -0.7;  0.1;  1.2
19760226;   0.0; -0.3;  0.4;  1.1
19760227;   0.0; -2.4;  1.3;  6.5
19760228;   0.0; -1.9;  0.7;  6.8
19760229;   0.0; -4.2;  1.3;  9.2
19760301;   0.0; -0.7;  3.9; 12.5
19760302;   0.3; -0.2;  4.4;  9.7
19760303;   0.0; -1.0;  1.6;  6.1
19760304;   0.0; -2.7; -1.5;  1.8
19760305;   0.0; -6.2; -3.8; -0.8
19760306;   0.0; -5.9; -2.9;  0.8
19760307;   4.8; -6.3; -3.0;  0.8
19760308;   5.2; -4.7; -2.4; -0.5
19760309;   3.3; -2.0;  0.3;  2.2
19760310;   1.4; -1.8; -0.4;  1.7
19760311;   0.0; -3.3; -2.3; -0.4
19760312;   0.0; -6.7; -3.3;  2.1
19760313;   0.0; -9.4; -2.7;  3.3
19760314;   0.0; -2.8;  1.7;  7.4
19760315;   0.0; -1.9;  3.1;  8.8
19760316;   0.0;  1.3;  4.3;  7.8
19760317;   0.1;  2.8;  4.9;  9.2
19760318;   0.0; -1.0;  3.0;  8.8
19760319;   3.9;  0.7;  5.1; 12.6
19760320;   2.1; -2.0;  1.5;  7.8
19760321;   0.1; -5.7; -2.6;  1.3
19760322;   0.0; -5.9; -2.0;  2.4
19760323;   0.0; -5.4;  1.1;  6.7
19760324;  14.4;  1.9;  3.7;  5.7
19760325;   0.0;  1.6;  4.5;  7.8
19760326;   0.0;  1.5;  5.4;  8.4
19760327;   0.0;  3.1;  6.7; 14.2
19760328;   0.0; -0.2;  6.0; 11.5
19760329;   0.0; -1.0;  5.9; 13.8
19760330;   0.0;  0.6;  7.7; 15.7
19760331;   0.0;  4.3;  9.3; 14.3
19760401;   0.0;  1.1; 10.1; 19.1
19760402;   0.0;  4.6; 13.5; 22.0
19760403;   0.0;  5.4; 13.3; 21.4
19760404;   0.0;  3.9; 14.2; 23.1
19760405;   0.0;  6.2; 15.1; 24.2
19760406;   0.0;  4.2; 14.0; 22.9
19760407;   1.8;  7.4; 12.0; 19.3
19760408;   0.0;  6.3;  8.2; 11.6
19760409;   0.0;  5.0;  8.4; 12.9
19760410;   0.0;  4.3;  7.5; 11.6
19760411;   0.0;  2.7;  8.5; 15.1
19760412;   0.0;  4.8; 10.9; 18.0
19760413;   0.0;  7.0; 11.8; 17.4
19760414;   0.0;  5.7; 10.9; 14.9
19760415;   0.0;  6.6; 11.6; 16.9
19760416;   2.0;  4.2; 10.5; 17.3
19760417;  10.6;  5.7; 10.8; 19.6
19760418;   0.0;  4.6; 13.1; 21.0
19760419;   0.0;  6.1; 14.6; 22.3
19760420;   0.0;  6.6; 14.9; 21.1
19760421;   0.0;  6.4; 12.6; 19.0
19760422;   0.0;  5.1; 11.1; 17.8
19760423;   2.9;  4.8; 13.1; 20.8
19760424;   0.6;  8.9; 14.4; 20.4
19760425;   8.1; 10.1; 14.0; 19.8
19760426;   0.2;  8.4; 12.9; 18.7
19760427;   4.5;  6.7;  8.2; 12.3
19760428;   0.0;  4.6;  6.7;  9.5
19760429;   0.0; -0.3;  4.5;  7.8
19760430;   0.0; -1.4;  5.3; 11.0
19760501;   0.0; -1.1;  8.2; 16.8
19760502;   3.2;  0.8; 11.5; 19.6
19760503;   0.8;  9.4; 11.3; 15.1
19760504;   0.0;  9.7; 14.4; 20.8
19760505;   0.0; 10.4; 15.9; 22.2
19760506;   0.0;  5.6; 16.0; 23.8
19760507;   0.0; 10.2; 18.5; 25.0
19760508;   0.0;  9.0; 15.2; 21.2
19760509;   0.0;  8.7; 16.7; 23.8
19760510;   0.0; 11.3; 17.7; 23.6
19760511;   0.0; 10.3; 17.3; 23.6
19760512;   0.2;  5.3; 16.8; 25.2
19760513;   1.0; 12.7; 17.0; 21.9
19760514;   2.8;  7.2; 11.2; 19.0
19760515;   0.0;  4.2; 11.5; 16.5
19760516;   0.0;  5.1; 14.0; 22.0
19760517;   0.0;  7.7; 16.6; 23.0
19760518;   0.0; 10.6; 17.5; 23.4
19760519;   0.0; 13.5; 18.9; 25.0
19760520;   0.5;  9.4; 18.7; 25.7
19760521;  13.2; 12.6; 18.1; 24.8
19760522;   4.3; 13.0; 13.8; 16.4
19760523;   9.7;  9.1; 12.6; 18.2
19760524;   1.8;  9.9; 14.3; 18.1
19760525;   0.0; 10.7; 16.9; 23.3
19760526;   0.0; 10.7; 16.6; 22.3
19760527;   2.5; 12.4; 16.2; 20.5
19760528;   0.0; 13.4; 15.1; 18.3
19760529;   0.0;  7.6; 14.6; 20.8
19760530;   0.0;  8.6; 16.9; 23.2
19760531;   0.0; 14.0; 15.0; 19.5
19760601;   5.9;  7.2; 11.8; 16.9
19760602;   0.0;  7.6; 14.2; 19.3
19760603;  22.3; 11.2; 12.1; 16.5
19760604;   0.0; 10.0; 11.9; 14.2
19760605;   0.0;  8.8; 14.1; 18.7
19760606;   0.0;  8.3; 16.0; 22.4
19760607;   0.0; 10.8; 18.3; 24.8
19760608;   0.0; 10.3; 18.6; 25.4
19760609;   0.0; 14.2; 18.1; 23.1
19760610;   0.0;  8.8; 15.3; 19.4
19760611;   0.0; 10.5; 16.6; 22.1
19760612;   0.0; 11.7; 18.1; 23.9
19760613;   1.2; 11.3; 19.6; 25.7
19760614;   0.0; 15.0; 17.7; 22.9
19760615;   1.0; 12.8; 18.8; 24.1
19760616;  13.1; 13.1; 14.8; 21.2
19760617;   0.0;  7.9; 13.2; 18.6
19760618;   0.0;  7.1; 16.1; 24.7
19760619;   0.0;  9.6; 18.8; 25.6
19760620;   0.0; 11.0; 20.8; 28.1
19760621;   0.0; 13.5; 22.6; 30.2
19760622;   0.0; 16.9; 22.9; 28.4
19760623;   0.0; 15.8; 21.3; 26.0
19760624;   0.0; 14.8; 20.9; 26.2
19760625;   0.0; 14.1; 21.0; 26.7
19760626;   0.0; 13.0; 20.8; 27.4
19760627;   0.0; 12.5; 21.4; 28.1
19760628;   0.0; 14.0; 23.1; 29.9
19760629;   0.0; 13.7; 24.1; 31.3
19760630;   0.0; 18.2; 23.6; 28.7
19760701;   0.0; 15.0; 23.2; 29.3
19760702;   0.0; 16.8; 22.1; 27.5
19760703;   0.0; 14.0; 21.4; 28.4
19760704;   0.0;  9.7; 22.2; 31.4
19760705;   1.3; 13.9; 21.2; 30.8
19760706;   0.0; 14.0; 18.1; 22.8
19760707;   0.0;  8.0; 18.6; 26.3
19760708;   0.0; 12.3; 19.7; 27.9
19760709;   0.1; 12.6; 20.5; 28.5
19760710;   2.2; 13.8; 17.4; 24.4
19760711;   1.3;  9.3; 15.0; 18.7
19760712;   0.0; 11.2; 20.2; 27.0
19760713;   1.5; 15.1; 20.4; 26.2
19760714;   0.1; 14.7; 20.3; 27.5
19760715;   0.0; 12.5; 20.1; 28.2
19760716;   0.0; 17.4; 22.9; 28.6
19760717;   0.0; 16.1; 23.2; 29.4
19760718;   0.0; 14.4; 22.8; 30.1
19760719;   0.0; 13.5; 23.8; 32.6
19760720;   0.0; 14.7; 25.0; 32.8
19760721;   1.5; 19.8; 25.5; 33.5
19760722;   1.8; 19.6; 23.2; 28.2
19760723;   1.9; 17.8; 21.3; 26.3
19760724;   0.0; 18.0; 23.4; 30.1
19760725;   0.0; 17.7; 24.2; 30.4
19760726;   2.4; 16.2; 20.6; 29.6
19760727;   3.0; 14.0; 21.0; 29.3
19760728;  38.5; 14.8; 20.1; 28.4
19760729;   0.0; 14.2; 17.4; 21.6
19760730;   0.0; 12.7; 17.4; 22.7
19760731;   0.0; 10.6; 18.7; 26.3
19760801;   1.8; 13.3; 18.7; 23.2
19760802;   0.0; 13.6; 16.9; 21.3
19760803;   0.0; 12.1; 17.4; 23.3
19760804;   2.4; 12.1; 16.5; 23.8
19760805;  10.8; 12.2; 13.7; 17.6
19760806;   0.0; 12.0; 16.1; 20.7
19760807;   8.6; 10.7; 16.2; 23.2
19760808;   4.3;  9.4; 14.5; 19.6
19760809;   0.0; 10.0; 17.5; 25.4
19760810;   0.0; 11.0; 18.5; 25.2
19760811;   0.0; 11.7; 19.1; 25.2
19760812;   0.0; 11.8; 18.1; 23.9
19760813;   0.0; 12.8; 18.7; 24.8
19760814;   0.0; 12.3; 18.1; 25.2
19760815;   1.1; 11.0; 16.8; 24.2
19760816;   0.0; 10.9; 19.2; 25.5
19760817;  10.0; 15.3; 16.4; 22.0
19760818;   0.0; 11.0; 18.2; 24.2
19760819;   0.0; 13.6; 19.0; 24.2
19760820;   0.0; 14.0; 19.4; 24.7
19760821;   0.0; 12.3; 17.6; 22.8
19760822;   0.0; 13.6; 16.6; 22.0
19760823;   0.0;  9.8; 16.1; 22.0
19760824;   0.0;  6.5; 15.8; 23.3
19760825;   0.0;  7.2; 16.3; 23.7
19760826;   0.0;  8.7; 17.5; 26.4
19760827;   0.0; 11.3; 18.3; 27.1
19760828;   0.0;  9.6; 18.6; 26.4
19760829;   0.0; 13.8; 20.3; 27.6
19760830;   0.0; 11.1; 19.4; 27.8
19760831;   1.9; 12.3; 18.5; 23.7
19760901;   6.6; 15.6; 17.7; 21.3
19760902;  23.0; 13.1; 15.8; 18.3
19760903;   0.0; 11.2; 17.3; 23.3
19760904;  56.8; 12.0; 14.9; 20.7
19760905;   3.7; 10.5; 11.2; 13.0
19760906;   0.0;  9.7; 12.8; 16.0
19760907;   0.0;  8.7; 13.9; 19.0
19760908;   0.0; 11.0; 15.1; 21.8
19760909;   0.0;  8.3; 15.2; 21.8
19760910;   0.0;  8.6; 16.2; 23.3
19760911;   3.1; 10.5; 16.4; 23.2
19760912;   0.0; 12.4; 17.7; 23.8
19760913;   0.0; 11.6; 19.4; 26.8
19760914;   0.0; 14.8; 20.9; 28.3
19760915;   5.7; 15.0; 20.0; 27.6
19760916;  13.4; 14.6; 17.1; 21.3
19760917;   2.6; 11.9; 13.7; 17.3
19760918;   4.3; 10.6; 12.2; 14.0
19760919;   2.2; 10.9; 13.1; 17.7
19760920;   0.0;  9.2; 12.8; 18.3
19760921;   0.0;  7.1; 11.6; 14.4
19760922;   0.0;  8.6; 13.2; 18.6
19760923;   0.0; 10.6; 14.6; 21.2
19760924;   0.0;  9.3; 12.6; 18.3
19760925;   0.0;  7.7; 13.4; 19.5
19760926;   0.0;  7.3; 12.1; 17.0
19760927;   0.0;  4.0; 11.1; 18.8
19760928;   0.0;  9.4; 16.0; 22.1
19760929;   0.0; 14.8; 17.6; 23.7
19760930;   1.0; 13.7; 16.2; 20.6
19761001;   0.0; 10.5; 13.3; 18.4
19761002;   1.8; 11.9; 15.0; 18.0
19761003;   0.0; 13.4; 19.3; 26.2
19761004;   0.0; 12.6; 16.8; 20.2
19761005;   0.4; 12.7; 17.7; 22.9
19761006;   0.0; 14.0; 15.6; 18.4
19761007;   0.0; 10.6; 13.9; 18.1
19761008;   0.0;  9.9; 14.6; 21.4
19761009;   0.0; 10.1; 15.4; 22.3
19761010;   0.0;  9.9; 14.4; 22.1
19761011;   0.0; 10.7; 14.1; 20.8
19761012;   0.0;  8.8; 15.8; 24.2
19761013;   0.0; 11.5; 17.6; 25.1
19761014;   1.1; 11.0; 16.6; 22.8
19761015;   5.6; 12.1; 15.1; 17.0
19761016;  10.1; 14.4; 15.3; 17.3
19761017;  11.5;  6.7;  7.8; 14.4
19761018;   0.0;  5.0;  6.8;  9.3
19761019;   0.0;  2.6;  7.7; 12.6
19761020;   0.0;  5.1;  6.6; 10.6
19761021;   0.0; -2.2;  2.4;  8.3
19761022;   0.0; -0.8;  4.4; 10.3
19761023;   0.0;  0.8;  5.0;  9.9
19761024;   0.0; -1.3;  3.8; 12.1
19761025;   0.0; -2.1;  5.1; 14.1
19761026;   0.0; -1.1;  3.9; 12.4
19761027;   0.2; -1.1;  2.5;  8.3
19761028;   0.0; -1.0;  5.4; 12.3
19761029;   0.0;  2.4;  8.8; 16.8
19761030;   1.1;  4.7; 10.3; 15.3
19761031;   0.0;  8.8; 12.5; 17.7
19761101;   0.0;  2.0;  7.5; 13.7
19761102;   0.0;  4.0;  9.7; 16.2
19761103;   0.0;  7.4; 10.5; 14.3
19761104;   0.2;  5.2; 10.8; 18.3
19761105;   0.0;  7.7; 12.9; 20.3
19761106;   0.0;  8.0; 11.7; 17.8
19761107;   0.2;  6.7; 12.3; 19.3
19761108;   0.2;  7.6; 10.9; 15.7
19761109;   0.0;  5.9; 10.3; 15.7
19761110;   0.0;  6.3; 10.7; 16.8
19761111;   0.0;  3.3;  8.8; 15.6
19761112;   0.5;  4.1;  9.4; 17.4
19761113;   3.9;  5.8;  8.7; 11.0
19761114;   5.6;  8.0;  9.9; 13.2
19761115;   3.4;  8.3;  9.6; 13.0
19761116;   0.2;  7.8;  8.3;  9.7
19761117;   0.0;  5.1;  6.0;  7.9
19761118;   0.0;  4.7;  5.9;  7.3
19761119;   0.0;  2.9;  5.2;  7.9
19761120;   1.2;  1.8;  5.3;  7.9
19761121;   0.2;  5.8;  7.7; 11.8
19761122;   7.2;  4.8;  5.9;  7.7
19761123;   0.4; -0.7;  1.3;  6.1
19761124;   7.6; -4.7; -1.5;  1.8
19761125;   0.0; -2.1; -1.2;  0.4
19761126;   0.0; -7.9; -4.3; -2.1
19761127;   0.0; -2.6; -0.1;  1.3
19761128;   0.3; -2.1; -0.4;  1.8
19761129;   0.1; -2.3;  0.1;  1.7
19761130;   0.0; -0.6;  2.0;  5.8
19761201;   0.2;  1.6;  6.2;  7.3
19761202;   2.6;  6.1;  8.7; 11.2
19761203;   0.0;  4.0;  5.3; 10.3
19761204;  10.2; -0.4;  3.5;  8.4
19761205;   1.0;  3.8;  4.6;  5.7
19761206;   0.3;  1.2;  3.2;  4.5
19761207;  21.3;  1.4;  4.6;  6.9
19761208;   0.0;  4.6;  6.6;  9.4
19761209;   0.0;  1.5;  4.7;  6.6
19761210;   0.4; -0.3;  2.5;  6.3
19761211;   0.0; -0.7;  1.6;  3.7
19761212;   0.0; -4.1; -1.2;  1.8
19761213;   0.2; -5.4; -2.9; -1.0
19761214;   0.1; -3.0; -1.0;  0.3
19761215;   1.5; -5.9; -3.4; -1.0
19761216;   0.0; -6.4; -3.4; -1.8
19761217;   6.3; -2.1;  1.1;  1.9
19761218;   0.0;  0.7;  3.5;  7.1
19761219;   0.0;  1.9;  4.4;  8.6
19761220;   0.0;  0.7;  3.4;  8.0
19761221;   0.0; -2.1;  0.2;  3.9
19761222;   0.0; -5.0; -2.8; -0.6
19761223;   0.6; -3.1; -2.4; -1.8
19761224;   0.0; -2.0; -1.4; -0.8
19761225;   0.0; -1.6; -0.8;  0.4
19761226;   0.6; -5.8; -3.9; -0.9
19761227;   0.0;-13.0; -8.3; -3.9
19761228;   0.0;-11.9; -7.5; -2.8
19761229;  13.2; -8.3; -2.4; -0.4
19761230;   0.8; -5.3; -3.0;  0.4
19761231;   0.0;-13.4; -9.4; -5.3
19770101;   0.0;-15.2; -7.2; -1.3
19770102;   0.0; -3.3; -0.4;  5.0
19770103;   0.0; -4.0; -1.9;  2.8
19770104;   0.0; -5.1; -3.9;  1.3
19770105;   0.0;-16.0; -9.6; -2.6
19770106;   0.0;-15.2; -6.8; -1.4
19770107;   0.2; -2.6; -2.1; -1.1
19770108;   3.9;-10.8; -4.3;  0.4
19770109;   0.0;-17.1; -7.6; -3.0
19770110;   0.0;-11.1; -3.9; -1.0
19770111;   0.0; -2.2;  2.2;  5.8
19770112;   4.3;  0.4;  5.0;  8.4
19770113;  13.0;  3.3;  4.3;  6.7
19770114;   0.0; -0.7;  0.9;  3.4
19770115;  10.7; -2.7;  1.5;  6.6
19770116;   5.2; -0.2;  0.5;  4.2
19770117;   0.7; -0.2;  0.2;  1.8
19770118;   0.0; -5.5; -2.4;  1.6
19770119;   0.0; -9.8; -7.1; -1.4
19770120;   1.7;-12.8; -7.4; -3.4
19770121;   0.1; -3.4; -2.2; -1.3
19770122;   0.0; -5.6; -2.3; -0.1
19770123;   0.0; -1.5;  1.9;  4.8
19770124;   0.0; -0.6;  2.5;  7.9
19770125;   0.0; -1.1;  1.0;  3.5
19770126;   7.2;  0.6;  4.1;  6.2
19770127;   0.4;  1.7;  3.9;  6.6
19770128;   0.0; -1.3;  1.6;  4.2
19770129;   5.9;  1.3;  4.9;  9.6
19770130;   0.0;  3.3;  5.6;  8.6
19770131;   0.0; -0.8;  1.1;  5.1
19770201;   8.5; -2.5; -1.2;  0.8
19770202;   0.9; -2.6; -1.1; -0.1
19770203;   0.0; -2.2; -1.3;  0.3
19770204;   0.0; -4.8; -2.1;  1.8
19770205;   1.4; -5.9; -1.4;  1.9
19770206;   0.0; -1.1;  0.5;  2.7
19770207;   0.2; -0.6;  0.5;  1.9
19770208;   0.0;  0.9;  5.2;  9.7
19770209;   0.0;  0.4;  4.6;  8.7
19770210;   8.7; -3.5;  2.8;  7.4
19770211;   0.8;  6.3;  7.7; 10.4
19770212;   5.6;  3.4;  6.8;  8.8
19770213;   0.0;  5.0;  6.4;  8.7
19770214;   1.3;  0.8;  4.2;  7.3
19770215;   9.6;  2.6;  3.3;  6.7
19770216;   0.0; -1.1;  2.9;  7.0
19770217;   0.0; -0.2;  3.3;  8.7
19770218;   0.0; -2.4;  2.2;  7.4
19770219;   0.0;  2.7;  6.9; 11.1
19770220;   0.0;  6.8;  9.8; 14.9
19770221;   4.7;  7.4; 10.2; 13.2
19770222;   2.0;  6.7;  9.3; 12.0
19770223;   1.7;  7.2;  9.8; 15.0
19770224;   0.0;  0.9;  6.8; 12.8
19770225;   0.2;  5.2; 10.3; 17.0
19770226;   0.0;  5.5;  7.1; 12.0
19770227;   0.2;  0.1;  1.4;  5.9
19770228;   0.1; -3.8; -1.5;  2.6
19770301;   0.0; -5.7; -1.7;  3.7
19770302;   1.7; -2.3;  0.6;  3.4
19770303;   3.4; -1.2;  0.3;  1.4
19770304;   2.5;  0.9;  5.1;  8.7
19770305;   0.0;  4.5;  7.0; 10.3
19770306;   0.0;  2.8;  7.1; 13.2
19770307;   0.0;  1.9;  5.5; 10.3
19770308;   0.0; -2.1;  4.6; 10.8
19770309;   0.1;  4.2;  7.4; 12.8
19770310;   0.0;  1.3;  7.4; 14.7
19770311;   0.0; -0.1;  7.3; 14.4
19770312;   0.0;  1.8;  8.9; 15.4
19770313;   3.4;  7.8;  9.8; 14.2
19770314;   4.5;  7.1;  8.5; 10.4
19770315;   0.0;  6.2;  8.4; 11.3
19770316;   0.0;  0.8;  7.6; 13.7
19770317;   0.0; -0.4;  7.5; 15.4
19770318;   0.0;  1.1;  8.3; 15.5
19770319;   0.0;  0.7;  8.8; 16.4
19770320;   0.3;  2.6;  9.0; 14.3
19770321;   0.7;  6.4;  9.0; 13.0
19770322;   0.0;  2.8; 10.2; 17.4
19770323;   0.0;  5.5; 13.6; 22.6
19770324;   0.0; 10.1; 16.1; 23.3
19770325;   0.0;  7.0; 15.0; 22.7
19770326;   0.0;  6.6; 12.5; 20.2
19770327;   0.0;  6.3; 13.3; 21.3
19770328;   5.5;  9.4; 13.6; 19.3
19770329;   5.6;  4.3;  7.8; 14.0
19770330;  14.1;  0.1;  0.7;  4.5
19770331;   0.2;  0.3;  2.8;  6.1
19770401;   0.0; -1.9;  2.9;  7.4
19770402;   1.3;  0.9;  5.9; 11.0
19770403;  10.3;  4.7;  9.6; 12.8
19770404;   0.0;  7.7; 10.5; 15.0
19770405;   5.7;  3.2;  5.6;  9.6
19770406;   0.0; -0.3;  5.9; 12.2
19770407;   0.0;  2.4;  9.7; 16.0
19770408;   0.6;  9.8; 15.2; 21.0
19770409;  10.6; 11.2; 14.8; 22.7
19770410;   0.0;  3.6;  5.6; 11.5
19770411;   0.0;  2.2;  4.6;  8.5
19770412;   0.0;  1.6;  3.9;  6.4
19770413;   0.0;  1.5;  4.5;  8.2
19770414;   2.3; -0.3;  3.1;  6.3
19770415;   7.9; -0.7;  5.1;  9.7
19770416;  15.6;  1.6;  3.6;  8.9
19770417;   0.0;  3.7;  7.9; 10.6
19770418;   0.0;  0.9;  8.9; 15.7
19770419;   0.0;  4.1;  9.7; 14.3
19770420;   0.0;  6.6;  8.0; 12.0
19770421;   0.0; -0.6;  7.3; 14.1
19770422;   0.7;  3.1;  9.2; 14.3
19770423;   1.4;  8.5; 14.0; 20.0
19770424;   1.0;  9.3; 11.6; 15.8
19770425;   0.9;  6.4;  9.8; 14.7
19770426;   0.0;  2.7;  9.1; 14.6
19770427;   0.0;  2.3; 10.9; 17.8
19770428;   0.0;  7.7; 14.9; 20.8
19770429;   0.0;  9.3; 18.7; 25.9
19770430;   0.0;  9.8; 19.0; 26.1
19770501;   0.0; 12.3; 20.9; 28.1
19770502;   0.0; 13.3; 20.9; 27.9
19770503;   0.0; 10.6; 19.6; 27.8
19770504;   0.0; 12.5; 21.8; 29.0
19770505;   0.0; 15.0; 21.7; 28.3
19770506;   0.0; 13.8; 18.7; 23.6
19770507;   0.0; 11.7; 14.8; 19.1
19770508;   0.0;  6.5; 11.4; 15.7
19770509;   0.4;  8.3; 11.6; 16.6
19770510;   0.0;  8.0; 11.5; 15.9
19770511;   0.0;  3.7; 13.3; 20.7
19770512;   0.0;  6.2; 14.8; 22.1
19770513;   0.0;  8.1; 16.9; 23.2
19770514;   0.0; 14.8; 18.9; 23.7
19770515;   0.9; 13.3; 15.5; 20.6
19770516;   0.0;  7.5; 15.1; 21.4
19770517;   1.2; 13.0; 16.3; 21.4
19770518;   0.0; 10.3; 16.9; 23.7
19770519;   0.0; 13.3; 20.1; 26.4
19770520;   0.0; 17.2; 23.6; 30.6
19770521;   0.0; 17.9; 23.3; 28.7
19770522;   8.3; 13.1; 17.4; 24.1
19770523;   0.3; 10.1; 12.4; 16.7
19770524;   0.0;  8.7; 12.6; 16.8
19770525;   0.0;  4.4; 14.1; 21.5
19770526;   0.0;  8.2; 11.3; 18.6
19770527;   0.5;  4.0; 11.2; 17.1
19770528;   1.9;  7.0; 10.1; 14.4
19770529;   0.0;  8.5; 13.1; 17.8
19770530;   0.3;  8.1; 16.3; 24.8
19770531;   0.2; 11.6; 14.3; 20.5
19770601;   0.0;  7.8; 11.6; 16.3
19770602;   0.0;  5.1; 12.2; 18.7
19770603;  12.4;  8.1;  8.9; 15.3
19770604;   0.0;  3.4; 11.9; 18.7
19770605;   0.0;  6.1; 13.6; 19.4
19770606;   6.1;  8.9; 15.1; 21.0
19770607;   0.0; 11.6; 18.9; 26.2
19770608;   0.0; 11.8; 20.4; 27.8
19770609;   0.0; 14.4; 22.6; 29.8
19770610;   0.0; 14.7; 23.6; 30.7
19770611;   0.0; 16.0; 23.9; 29.8
19770612;   0.0; 17.9; 22.6; 27.2
19770613;   0.0; 17.1; 23.6; 30.1
19770614;   8.6; 15.2; 24.1; 31.6
19770615;   0.0; 17.0; 22.0; 28.7
19770616;   0.0; 16.4; 23.7; 29.4
19770617;   0.0; 16.8; 22.6; 27.9
19770618;   3.5; 18.1; 22.6; 28.6
19770619;   0.3; 16.4; 21.4; 27.4
19770620;   0.0; 13.8; 20.6; 26.8
19770621;   0.0; 13.1; 19.5; 25.2
19770622;   0.0; 13.9; 19.5; 24.9
19770623;   0.0; 14.2; 19.2; 24.6
19770624;   0.0; 11.1; 18.9; 25.4
19770625;   0.0; 10.7; 20.0; 28.2
19770626;   1.1; 12.9; 17.7; 24.3
19770627;   0.0; 14.2; 17.2; 23.4
19770628;   0.0; 13.9; 18.4; 23.1
19770629;   0.0;  8.1; 18.2; 25.1
19770630;   0.0; 10.6; 20.4; 27.1
19770701;   0.0; 17.4; 21.0; 26.2
19770702;   0.0; 15.2; 21.2; 26.8
19770703;   0.0; 14.6; 21.7; 27.8
19770704;   0.0; 16.0; 20.6; 26.0
19770705;   7.5; 14.2; 18.6; 26.6
19770706;   0.0; 13.7; 18.4; 23.8
19770707;   0.0; 11.8; 18.6; 25.2
19770708;  70.0; 14.7; 19.8; 27.6
19770709;   1.0; 15.4; 20.9; 27.7
19770710;   0.0; 14.2; 19.7; 25.4
19770711;   0.1; 13.4; 18.7; 24.4
19770712;   0.0; 13.5; 19.3; 23.8
19770713;   0.0; 15.2; 21.6; 27.7
19770714;   0.7; 13.7; 20.9; 28.1
19770715;   1.4; 14.3; 17.3; 22.9
19770716;   0.0; 10.5; 15.8; 21.8
19770717;   0.0;  9.6; 16.7; 22.3
19770718;   0.0; 11.3; 18.5; 25.3
19770719;   1.4; 15.3; 19.4; 26.5
19770720;   0.0; 10.2; 19.0; 25.4
19770721;   1.3; 12.7; 21.1; 28.5
19770722;   0.0; 15.5; 18.7; 24.3
19770723;   0.0; 14.8; 19.5; 24.4
19770724;   0.0; 13.9; 20.9; 26.9
19770725;   0.0; 13.5; 21.9; 29.2
19770726;   7.2; 17.3; 21.9; 28.9
19770727;   0.0; 14.1; 16.6; 22.4
19770728;   0.0; 11.9; 19.0; 25.8
19770729;   0.0; 13.6; 20.8; 27.1
19770730;   0.0; 14.3; 21.9; 28.0
19770731;  22.9; 16.9; 22.6; 30.9
19770801;   8.5; 15.1; 17.3; 19.2
19770802;   5.0; 14.5; 15.1; 17.3
19770803;   1.0; 13.4; 14.8; 17.1
19770804;   0.0; 12.5; 18.5; 24.6
19770805;   0.0; 13.8; 19.9; 27.1
19770806;   0.0; 14.7; 20.6; 26.4
19770807;   0.0; 14.9; 21.4; 26.7
19770808;   0.0; 14.5; 21.6; 28.6
19770809;   0.0; 15.4; 22.4; 29.8
19770810;   0.0; 15.3; 22.8; 30.1
19770811;   0.0; 17.4; 20.7; 25.0
19770812;   0.1; 13.6; 18.4; 23.4
19770813;   0.5; 13.0; 20.7; 28.2
19770814;   0.0; 15.7; 19.5; 24.5
19770815;  38.8; 14.7; 17.0; 21.3
19770816;   0.0; 13.3; 16.4; 20.3
19770817;   0.0; 12.7; 16.8; 22.2
19770818;   0.0; 11.2; 17.7; 23.7
19770819;   1.9; 18.0; 19.9; 24.8
19770820;   1.9; 14.4; 18.3; 22.5
19770821;   6.7; 16.0; 18.6; 23.0
19770822;  33.0; 16.8; 20.8; 26.4
19770823;   0.0; 14.1; 17.1; 22.1
19770824;   0.0; 10.2; 14.3; 18.3
19770825;   0.0; 12.3; 16.1; 20.3
19770826;   0.0;  9.4; 16.2; 22.4
19770827;   0.0;  9.2; 17.5; 24.8
19770828;   3.8; 13.3; 19.9; 25.3
19770829;   0.9; 16.3; 18.3; 21.6
19770830;   0.0; 12.6; 18.4; 24.8
19770831;   0.0; 12.0; 19.4; 25.9
19770901;   0.0; 14.2; 19.9; 26.5
19770902;   0.0; 13.7; 20.3; 26.8
19770903;   0.0; 14.0; 20.3; 27.2
19770904;   0.0; 13.0; 20.5; 28.3
19770905;   0.0; 15.3; 20.9; 27.5
19770906;   0.0; 15.7; 20.9; 26.9
19770907;   0.0; 14.2; 21.3; 29.5
19770908;   0.0; 13.2; 20.5; 28.3
19770909;   4.9; 14.4; 18.3; 27.3
19770910;   0.0; 10.1; 13.3; 17.5
19770911;   0.0;  9.7; 12.6; 15.8
19770912;   0.0; 10.6; 16.8; 24.0
19770913;   0.0; 13.2; 15.1; 21.7
19770914;   0.0;  7.0; 12.0; 17.3
